"","site_id","horizon","profile","upper_depth","lower_depth","orientation","sample_area","sample_volume","fine_root_mass_g","fine_root_mass","coarse_root_mass_g","coarse_root_mass","fine_dead_root_mass_g","fine_dead_root_mass","coarse_dead_root_mass_g","coarse_dead_root_mass","method_id","notes","mg_cm_3","cum_mg_cm_3","cum_g","cum_vol","g_m_2","percent_of_total","root_prop","cum_percent_of_total","root_prop_of_total","total_biomass","depth","nlcd_class","beta"
"99","D02BLAN","Bt1",3,40,50,"long axis parallel ",100,1000,0.5036,503.6,0.2727,272.7,0,0,0,0,"SK",NA,0.5036,3.588880118,3.9463,0.01,0.39463,11.88989303,0.11889893,84.73272575,0.847327257,4.235530117,45,"Cultivated Crops",0.9462715
"100","D02BLAN","Bt1/Bt2",3,50,60,"long axis parallel ",100,1000,0.2292,229.2,0,0,0,0,0,0,"SK",NA,0.2292,3.818080118,4.1755,0.01,0.41755,5.411365134,0.054113651,90.14409088,0.901440909,4.235530117,55,"Cultivated Crops",0.9462715
"101","D02BLAN","Bt2",3,60,70,"long axis parallel ",100,1000,0.0794,79.4,0,0,0,0,0,0,"SK",NA,0.0794,3.897480118,4.2549,0.01,0.42549,1.874617765,0.018746178,92.01870865,0.920187086,4.235530117,65,"Cultivated Crops",0.9462715
"102","D02BLAN","Bt2",3,70,80,"long axis parallel ",100,1000,0.0246,24.6,0,0,0,0,0,0,"SK","samples were collected more from the 75-85cm depth",0.0246,3.922080118,4.2795,0.01,0.42795,0.58080097,0.00580801,92.59950962,0.925995096,4.235530117,75,"Cultivated Crops",0.9462715
"103","D02BLAN","Bt2/C1",3,80,90,"long axis parallel ",100,1000,0.0364,36.4,0,0,0,0,0,0,"SK",NA,0.0364,3.958480118,4.3159,0.01,0.43159,0.859396557,0.008593966,93.45890617,0.934589062,4.235530117,85,"Cultivated Crops",0.9462715
"104","D02BLAN","C1",3,90,100,"long axis parallel ",100,1000,0.058,58,0,0,0,0,0,0,"SK",NA,0.058,4.016480118,4.3739,0.01,0.43739,1.36936814,0.013693681,94.82827431,0.948282743,4.235530117,95,"Cultivated Crops",0.9462715
"105","D02BLAN","C1",3,100,120,"long axis parallel ",100,2000,0.0867,86.7,0,0,0,0,0,0,"SK",NA,0.04335,4.059830118,4.4606,0.01,0.44606,1.023484636,0.010234846,95.85175895,0.958517589,4.235530117,110,"Cultivated Crops",0.9462715
"106","D02BLAN","C1/C2",3,120,140,"long axis parallel ",100,2000,0.2509,250.9,0,0,0,0,0,0,"SK",NA,0.12545,4.185280118,4.7115,0.01,0.47115,2.961848849,0.029618488,98.8136078,0.988136078,4.235530117,130,"Cultivated Crops",0.9462715
"107","D02BLAN","C2",3,140,160,"long axis parallel ",100,2000,0.0695,69.5,0,0,0,0,0,0,"SK",NA,0.03475,4.220030118,4.781,0.01,0.4781,0.820440394,0.008204404,99.63404819,0.996340482,4.235530117,150,"Cultivated Crops",0.9462715
"108","D02BLAN","C2",3,160,180,"long axis parallel ",100,2000,0.031,31,0,0,0,0,0,0,"SK",NA,0.0155,4.235530118,4.812,0.01,0.4812,0.365951831,0.003659518,100,1,4.235530117,170,"Cultivated Crops",0.9462715
"109","D02SCBI","Oi/A/BA",1,0,10,"parallel",20.26829916,608.0489749,0.5473,547.3,0.3848,384.8,0,0,0,0,"BDC",NA,0.900091971,0.900091971,0.9321,0.01,0.09321,23.32205503,0.23322055,23.32205504,0.23322055,3.859402482,5,"Deciduous Forest",0.9834505
"110","D02SCBI","BA/Bt1",1,10,20,"parallel",20.26829916,608.0489749,0.1491,149.1,0.2717,271.7,0,0,0,0,"BDC",NA,0.245210511,1.145302482,1.3529,0.01,0.13529,6.353587437,0.063535874,29.67564247,0.296756425,3.859402482,15,"Deciduous Forest",0.9834505
"111","D02SCBI","Bt1",1,20,30,"N/A",100,1000,0.4003,400.3,1.436,1436,0,0,0,0,"SK",NA,0.4003,1.545602482,3.1892,0.01,0.31892,10.37207189,0.103720719,40.04771436,0.400477144,3.859402482,25,"Deciduous Forest",0.9834505
"112","D02SCBI","Bt1/Bt2",1,30,40,"N/A",100,1000,0.3131,313.1,0.6958,695.8,0,0,0,0,"SK",NA,0.3131,1.858702482,4.1981,0.01,0.41981,8.112654782,0.081126548,48.16036914,0.481603691,3.859402482,35,"Deciduous Forest",0.9834505
"113","D02SCBI","Bt2",1,40,50,"N/A",100,1000,0.2261,226.1,1.184,1184,0,0,0,0,"SK",NA,0.2261,2.084802482,5.6082,0.01,0.56082,5.858419822,0.058584198,54.01878896,0.54018789,3.859402482,45,"Deciduous Forest",0.9834505
"114","D02SCBI","Bt2/Bt3",1,50,60,"N/A",100,1000,0.5374,537.4,2.3583,2358.3,0,0,0,0,"SK",NA,0.5374,2.622202482,8.5039,0.01,0.85039,13.92443526,0.139244353,67.94322422,0.679432242,3.859402482,55,"Deciduous Forest",0.9834505
"115","D02SCBI","Bt3",1,60,70,"N/A",100,1000,0.1277,127.7,0.2275,227.5,0,0,0,0,"SK",NA,0.1277,2.749902482,8.8591,0.01,0.88591,3.308802349,0.033088023,71.25202657,0.712520266,3.859402482,65,"Deciduous Forest",0.9834505
"116","D02SCBI","Bt3",1,70,80,"N/A",100,1000,0.1834,183.4,0,0,0,0,0,0,"SK",NA,0.1834,2.933302482,9.0425,0.01,0.90425,4.752030939,0.047520309,76.00405751,0.760040575,3.859402482,75,"Deciduous Forest",0.9834505
"117","D02SCBI","Bt3",1,80,90,"N/A",100,1000,0.0384,38.4,0,0,0,0,0,0,"SK",NA,0.0384,2.971702482,9.0809,0.01,0.90809,0.994972672,0.009949727,76.99903018,0.769990302,3.859402482,85,"Deciduous Forest",0.9834505
"118","D02SCBI","Bt3",1,90,100,"N/A",100,1000,0.0552,55.2,0,0,0,0,0,0,"SK",NA,0.0552,3.026902482,9.1361,0.01,0.91361,1.430273216,0.014302732,78.4293034,0.784293034,3.859402482,95,"Deciduous Forest",0.9834505
"119","D02SCBI","Bt3/2Bt4",1,100,120,"long axis parallel",100,2000,0.2894,289.4,0,0,0,0,0,0,"SK",NA,0.1447,3.171602482,9.4255,0.01,0.94255,3.749285043,0.03749285,82.17858844,0.821785884,3.859402482,110,"Deciduous Forest",0.9834505
"120","D02SCBI","2Bt4",1,120,140,"long axis parallel",100,2000,0.6413,641.3,2.7839,2783.9,0,0,0,0,"SK",NA,0.32065,3.492252482,12.8507,0.01,1.28507,8.308280919,0.083082809,90.48686936,0.904868694,3.859402482,130,"Deciduous Forest",0.9834505
"121","D02SCBI","2Bt4/2Bt5",1,140,160,"long axis parallel",100,2000,0.5114,511.4,0.2295,229.5,0,0,0,0,"SK",NA,0.2557,3.747952482,13.5916,0.01,1.35916,6.625377923,0.066253779,97.11224728,0.971122473,3.859402482,150,"Deciduous Forest",0.9834505
"122","D02SCBI","2Bt5/2BC",1,160,180,"long axis parallel",100,2000,0.2212,221.2,0,0,0,0,0,0,"SK",NA,0.1106,3.858552482,13.8128,0.01,1.38128,2.865728581,0.028657286,99.97797587,0.999779759,3.859402482,170,"Deciduous Forest",0.9834505
"123","D02SCBI","2BC",1,180,200,"long axis parallel",100,2000,0.0017,1.7,0,0,0,0,0,0,"SK",NA,0.00085,3.859402482,13.8145,0.01,1.38145,0.022024135,0.000220241,100,1,3.859402482,190,"Deciduous Forest",0.9834505
"124","D02SCBI","Oi/A/BA",2,0,10,"parallel",20.26829916,628.3172741,0.5325,532.5,2.5364,2536.4,0,0,0,0,"BDC",NA,0.847501767,0.847501767,3.0689,0.01,0.30689,25.76459423,0.257645942,25.76459423,0.257645942,3.289404674,5,"Deciduous Forest",0.9834505
"125","D02SCBI","BA/Bt1",2,10,20,"parallel",20.26829916,608.0489749,0.2953,295.3,0.8428,842.8,0,0,0,0,"BDC",NA,0.48565167,1.333153437,4.207,0.01,0.4207,14.7641205,0.147641205,40.52871474,0.405287147,3.289404674,15,"Deciduous Forest",0.9834505
"126","D02SCBI","Bt1",2,20,30,"parallel",20.26829916,608.0489749,0.1432,143.2,0.3866,386.6,0,0,0,0,"BDC",NA,0.235507345,1.568660782,4.7368,0.01,0.47368,7.159573504,0.071595735,47.68828823,0.476882882,3.289404674,25,"Deciduous Forest",0.9834505
"127","D02SCBI","Bt1/Bt2",2,30,40,"parallel",20.26829916,364.829385,0.0813,81.3,0.0659,65.9,0,0,0,0,"BDC",NA,0.222843892,1.791504674,4.884,0.01,0.4884,6.774596436,0.067745964,54.46288467,0.544628847,3.289404674,35,"Deciduous Forest",0.9834505
"128","D02SCBI","Bt2",2,40,50,"N/A",100,1000,0.1084,108.4,0.0561,56.1,0,0,0,0,"SK",NA,0.1084,1.899904674,5.0485,0.01,0.50485,3.295429135,0.032954291,57.75831381,0.577583138,3.289404674,45,"Deciduous Forest",0.9834505
"129","D02SCBI","Bt2/Bt3",2,50,60,"N/A",100,1000,0.1481,148.1,0.042,42,0,0,0,0,"SK",NA,0.1481,2.048004674,5.2386,0.01,0.52386,4.502334455,0.045023345,62.26064826,0.622606483,3.289404674,55,"Deciduous Forest",0.9834505
"130","D02SCBI","Bt3",2,60,70,"N/A",100,1000,0.0271,27.1,0,0,0,0,0,0,"SK",NA,0.0271,2.075104674,5.2657,0.01,0.52657,0.823857284,0.008238573,63.08450555,0.630845055,3.289404674,65,"Deciduous Forest",0.9834505
"131","D02SCBI","Bt3",2,70,80,"N/A",100,1000,0.0638,63.8,0,0,0,0,0,0,"SK",NA,0.0638,2.138904674,5.3295,0.01,0.53295,1.93956069,0.019395607,65.02406624,0.650240662,3.289404674,75,"Deciduous Forest",0.9834505
"132","D02SCBI","Bt3",2,80,90,"N/A",100,1000,0.0276,27.6,0,0,0,0,0,0,"SK",NA,0.0276,2.166504674,5.3571,0.01,0.53571,0.839057603,0.008390576,65.86312384,0.658631238,3.289404674,85,"Deciduous Forest",0.9834505
"133","D02SCBI","Bt3",2,90,100,"N/A",100,1000,0.0033,3.3,0,0,0,0,0,0,"SK",NA,0.0033,2.169804674,5.3604,0.01,0.53604,0.100322105,0.001003221,65.96344594,0.659634459,3.289404674,95,"Deciduous Forest",0.9834505
"134","D02SCBI","Bt3/2Bt4",2,100,120,"long axis parallel",100,2000,0.2325,232.5,0.1046,104.6,0,0,0,0,"SK",NA,0.11625,2.286054674,5.6975,0.01,0.56975,3.534074142,0.035340741,69.49752009,0.694975201,3.289404674,110,"Deciduous Forest",0.9834505
"135","D02SCBI","2Bt4",2,120,140,"long axis parallel",100,2000,0.7822,782.2,1.5797,1579.7,0,0,0,0,"SK",NA,0.3911,2.677154674,8.0594,0.01,0.80594,11.88968944,0.118896894,81.38720952,0.813872095,3.289404674,130,"Deciduous Forest",0.9834505
"136","D02SCBI","2Bt4/2Bt5",2,140,160,"long axis parallel",100,2000,1.045,1045,5.3387,5338.7,0,0,0,0,"SK",NA,0.5225,3.199654674,14.4431,0.01,1.44431,15.88433324,0.158843332,97.27154276,0.972715428,3.289404674,150,"Deciduous Forest",0.9834505
"137","D03JERC","E",1,40,50,"parallel",20.26829916,608.0489749,0.092,92,0,0,0,0,0,0,"BDC",NA,0.151303602,2.731339423,1.6932,0.01,0.16932,3.187368255,0.031873683,75.17620814,0.751762081,3.633249788,45,"Developed Open Space",0.9807949
"138","D02SCBI","2Bt5/2BC",2,160,180,"long axis parallel",100,2000,0.1373,137.3,0,0,0,0,0,0,"SK",NA,0.06865,3.268304674,14.5804,0.01,1.45804,2.087003783,0.020870038,99.35854654,0.993585465,3.289404674,170,"Deciduous Forest",0.9834505
"139","D02SCBI","2BC",2,180,200,"long axis parallel",100,2000,0.0422,42.2,0,0,0,0,0,0,"SK",NA,0.0211,3.289404674,14.6226,0.01,1.46226,0.641453457,0.006414535,100,1,3.289404674,190,"Deciduous Forest",0.9834505
"140","D02SCBI","Oi/A/BA",3,0,10,"parallel",20.26829916,608.0489749,0.438,438,4.2873,4287.3,0,0,0,0,"BDC",NA,0.720336713,0.720336713,4.7253,0.01,0.47253,24.62099767,0.246209977,24.62099766,0.246209977,2.925700749,5,"Deciduous Forest",0.9834505
"141","D02SCBI","BA/Bt1",3,10,20,"parallel",20.26829916,547.2440774,0.1311,131.1,1.1178,1117.8,0,0,0,0,"BDC",NA,0.239564036,0.959900749,5.9742,0.01,0.59742,8.188261781,0.081882618,32.80925943,0.328092594,2.925700749,15,"Deciduous Forest",0.9834505
"142","D02SCBI","Bt1",3,20,30,"N/A",100,1000,0.2203,220.3,0.6926,692.6,0,0,0,0,"SK",NA,0.2203,1.180200749,6.8871,0.01,0.68871,7.529819995,0.0752982,40.33907943,0.403390794,2.925700749,25,"Deciduous Forest",0.9834505
"143","D02SCBI","Bt1/Bt2",3,30,40,"N/A",100,1000,0.1405,140.5,0.1302,130.2,0,0,0,0,"SK",NA,0.1405,1.320700749,7.1578,0.01,0.71578,4.802268313,0.048022683,45.14134774,0.451413477,2.925700749,35,"Deciduous Forest",0.9834505
"144","D02SCBI","Bt2",3,40,50,"N/A",100,1000,0.2211,221.1,0.4456,445.6,0,0,0,0,"SK",NA,0.2211,1.541800749,7.8245,0.01,0.78245,7.557163872,0.075571639,52.69851161,0.526985116,2.925700749,45,"Deciduous Forest",0.9834505
"145","D02SCBI","Bt2/Bt3",3,50,60,"N/A",100,1000,0.1747,174.7,0.1804,180.4,0,0,0,0,"SK",NA,0.1747,1.716500749,8.1796,0.01,0.81796,5.971219034,0.05971219,58.66973065,0.586697306,2.925700749,55,"Deciduous Forest",0.9834505
"146","D02SCBI","Bt3",3,60,70,"N/A",100,1000,0.0627,62.7,0.0493,49.3,0,0,0,0,"SK",NA,0.0627,1.779200749,8.2916,0.01,0.82916,2.143076322,0.021430763,60.81280697,0.60812807,2.925700749,65,"Deciduous Forest",0.9834505
"147","D02SCBI","Bt3",3,70,80,"N/A",100,1000,0.0324,32.4,0,0,0,0,0,0,"SK",NA,0.0324,1.811600749,8.324,0.01,0.8324,1.107426999,0.01107427,61.92023397,0.61920234,2.925700749,75,"Deciduous Forest",0.9834505
"148","D02SCBI","Bt3",3,80,90,"N/A",100,1000,0.0565,56.5,0,0,0,0,0,0,"SK",NA,0.0565,1.868100749,8.3805,0.01,0.83805,1.931161279,0.019311613,63.85139525,0.638513952,2.925700749,85,"Deciduous Forest",0.9834505
"149","D02SCBI","Bt3",3,90,100,"N/A",100,1000,0.0096,9.6,0,0,0,0,0,0,"SK",NA,0.0096,1.877700749,8.3901,0.01,0.83901,0.328126518,0.003281265,64.17952177,0.641795218,2.925700749,95,"Deciduous Forest",0.9834505
"150","D02SCBI","Bt3/2Bt4",3,100,120,"long axis parallel",100,2000,0.3733,373.3,0.3545,354.5,0,0,0,0,"SK",NA,0.18665,2.064350749,9.1179,0.01,0.91179,6.379668189,0.063796682,70.55918995,0.7055919,2.925700749,110,"Deciduous Forest",0.9834505
"151","D02SCBI","2Bt4",3,120,140,"long axis parallel",100,2000,0.5538,553.8,0.897,897,0,0,0,0,"SK","mislabeled as 2-120  ",0.2769,2.341250749,10.5687,0.01,1.05687,9.464399259,0.094643993,80.02358921,0.800235892,2.925700749,130,"Deciduous Forest",0.9834505
"152","D02SCBI","2Bt4/2Bt5",3,140,160,"long axis parallel",100,2000,0.6175,617.5,1.552,1552,0,0,0,0,"SK",NA,0.30875,2.650000749,12.7382,0.01,1.27382,10.55302734,0.105530273,90.57661656,0.905766166,2.925700749,150,"Deciduous Forest",0.9834505
"153","D02SCBI","2Bt5/2BC",3,160,180,"long axis parallel",100,2000,0.4168,416.8,0.0799,79.9,0,0,0,0,"SK",NA,0.2084,2.858400749,13.2349,0.01,1.32349,7.123079832,0.071230798,97.69969639,0.976996964,2.925700749,170,"Deciduous Forest",0.9834505
"154","D02SCBI","2BC",3,180,200,"long axis parallel",100,2000,0.1346,134.6,0,0,0,0,0,0,"SK",NA,0.0673,2.925700749,13.3695,0.01,1.33695,2.300303612,0.023003036,100,1,2.925700749,190,"Deciduous Forest",0.9834505
"155","D03DSNY","A/AE",1,0,10,"parallel",20.26829916,577.6465262,0.9321,932.1,0,0,0,0,0,0,"BDC",NA,1.613616559,1.613616559,0.9321,0.01,0.09321,28.4516947,0.284516947,28.4516947,0.284516947,5.671425116,5,"Developed Open Space",0.9432145
"156","D03DSNY","AE",1,10,20,"parallel",20.26829916,638.4514237,0.6982,698.2,0,0,0,0,0,0,"BDC",NA,1.09358359,2.707200149,1.6303,0.01,0.16303,19.28234205,0.192823421,47.73403675,0.477340367,5.671425116,15,"Developed Open Space",0.9432145
"157","D03DSNY","AE/E",1,20,30,"parallel",20.26829916,608.0489749,0.5633,563.3,0,0,0,0,0,0,"BDC",NA,0.92640564,3.633605789,2.1936,0.01,0.21936,16.33461822,0.163346182,64.06865496,0.64068655,5.671425116,25,"Developed Open Space",0.9432145
"158","D03DSNY","E",1,30,40,"parallel",20.26829916,608.0489749,0.4661,466.1,0,0,0,0,0,0,"BDC",NA,0.766550096,4.400155885,2.6597,0.01,0.26597,13.51600489,0.135160049,77.58465985,0.775846599,5.671425116,35,"Developed Open Space",0.9432145
"159","D03DSNY","E/Bh1",1,40,50,"N_A",100,1000,0.566,566,0,0,0,0,0,0,"SK",NA,0.566,4.966155885,3.2257,0.01,0.32257,9.979854947,0.099798549,87.5645148,0.875645148,5.671425116,45,"Developed Open Space",0.9432145
"160","D03DSNY","Bh1/Bh2",1,50,60,"N_A",100,1000,0.3303,330.3,0,0,0,0,0,0,"SK",NA,0.3303,5.296455885,3.556,0.01,0.3556,5.823933019,0.05823933,93.38844782,0.933884478,5.671425116,55,"Developed Open Space",0.9432145
"161","D03DSNY","Bh2/E'1",1,60,70,"N_A",100,1000,0.1217,121.7,0,0,0,0,0,0,"SK","some iron casings left on root - removed best as possible prior to weighing",0.1217,5.418155885,3.6777,0.01,0.36777,2.145845136,0.021458451,95.53429295,0.95534293,5.671425116,65,"Developed Open Space",0.9432145
"162","D03DSNY","E'1",1,70,80,"N_A",130,1300,0.0509,50.9,0,0,0,0,0,0,"SK",NA,0.039153846,5.457309731,3.7286,0.01,0.37286,0.690370504,0.006903705,96.22466346,0.962246635,5.671425116,75,"Developed Open Space",0.9432145
"163","D03DSNY","E'1",1,80,90,"N_A",100,1000,0.0672,67.2,0,0,0,0,0,0,"SK","some iron casing left on roots after sieving -- removed best as possible prior to weighing",0.0672,5.524509731,3.7958,0.01,0.37958,1.184887372,0.011848874,97.40955083,0.974095508,5.671425116,85,"Developed Open Space",0.9432145
"164","D03DSNY","E'1/E'2",1,90,100,"N_A",100,1000,0.1053,105.3,0,0,0,0,0,0,"SK",NA,0.1053,5.629809731,3.9011,0.01,0.39011,1.856676194,0.018566762,99.26622702,0.99266227,5.671425116,95,"Developed Open Space",0.9432145
"165","D03DSNY","E'2",1,100,120,"long axis parallel ",130,2600,0.1082,108.2,0,0,0,0,0,0,"SK",NA,0.041615385,5.671425116,4.0093,0.01,0.40093,0.733772972,0.00733773,100,1,5.671425116,110,"Developed Open Space",0.9432145
"166","D03DSNY","A/AE",2,0,10,"parallel",20.26829916,587.7806758,1.1248,1124.8,0,0,0,0,0,0,"BDC",NA,1.913638958,1.913638958,1.1248,0.01,0.11248,41.29763486,0.412976349,41.29763486,0.412976349,4.633773737,5,"Developed Open Space",0.9432145
"167","D03DSNY","AE",2,10,20,"parallel",20.26829916,608.0489749,0.555,555,0,0,0,0,0,0,"BDC",NA,0.912755424,2.826394382,1.6798,0.01,0.16798,19.69788505,0.19697885,60.9955199,0.609955199,4.633773737,15,"Developed Open Space",0.9432145
"168","D03DSNY","AE/E",2,20,30,"parallel",20.26829916,608.0489749,0.2488,248.8,0,0,0,0,0,0,"BDC",NA,0.409177567,3.235571949,1.9286,0.01,0.19286,8.830331172,0.088303312,69.82585108,0.698258511,4.633773737,25,"Developed Open Space",0.9432145
"169","D03DSNY","E",2,30,40,"parallel",20.26829916,608.0489749,0.5689,568.9,0,0,0,0,0,0,"BDC","some iron casings left on root - removed best as possible prior to weighing",0.935615425,4.171187374,2.4975,0.01,0.24975,20.19121947,0.201912195,90.01707055,0.900170706,4.633773737,35,"Developed Open Space",0.9432145
"170","D03DSNY","E/Bh1",2,40,50,"N_A",100,1000,0.279,279,0,0,0,0,0,0,"SK",NA,0.279,4.450187374,2.7765,0.01,0.27765,6.02101043,0.060210104,96.03808098,0.96038081,4.633773737,45,"Developed Open Space",0.9432145
"171","D03DSNY","Bh1/Bh2",2,50,60,"N_A",100,1000,0.0619,61.9,0,0,0,0,0,0,"SK",NA,0.0619,4.512087374,2.8384,0.01,0.28384,1.335844249,0.013358442,97.37392523,0.973739252,4.633773737,55,"Developed Open Space",0.9432145
"172","D03DSNY","Bh2/E'1",2,60,70,"N_A",110,1100,0.0271,27.1,0,0,0,0,0,0,"SK",NA,0.024636364,4.536723738,2.8655,0.01,0.28655,0.531669543,0.005316695,97.90559478,0.979055948,4.633773737,65,"Developed Open Space",0.9432145
"173","D03DSNY","E'1",2,70,80,"N_A",100,1000,0.055,55,0,0,0,0,0,0,"SK",NA,0.055,4.591723738,2.9205,0.01,0.29205,1.18693754,0.011869375,99.09253232,0.990925323,4.633773737,75,"Developed Open Space",0.9432145
"174","D03DSNY","E'1",2,80,90,"N_A",130,1300,0.0117,11.7,0,0,0,0,0,0,"SK",NA,0.009,4.600723738,2.9322,0.01,0.29322,0.194226143,0.001942261,99.28675846,0.992867585,4.633773737,85,"Developed Open Space",0.9432145
"175","D03DSNY","E'1/E'2",2,90,100,"N_A",100,1000,0.0077,7.7,0,0,0,0,0,0,"SK",NA,0.0077,4.608423738,2.9399,0.01,0.29399,0.166171256,0.001661713,99.45292972,0.994529297,4.633773737,95,"Developed Open Space",0.9432145
"176","D03DSNY","E'2",2,100,120,"long axis parallel ",100,2000,0.0507,50.7,0,0,0,0,0,0,"SK",NA,0.02535,4.633773738,2.9906,0.01,0.29906,0.547070302,0.005470703,100,1,4.633773737,110,"Developed Open Space",0.9432145
"177","D03DSNY","A/AE",3,0,10,"parallel",20.26829916,587.7806758,1.9797,1979.7,0,0,0,0,0,0,"BDC",NA,3.368093035,3.368093035,1.9797,0.01,0.19797,52.71828364,0.527182836,52.71828365,0.527182837,6.38885184,5,"Developed Open Space",0.9432145
"178","D03DSNY","AE",3,10,20,"parallel",20.26829916,567.5123766,0.4342,434.2,0,0,0,0,0,0,"BDC",NA,0.765093446,4.133186481,2.4139,0.01,0.24139,11.97544513,0.119754451,64.69372877,0.646937288,6.38885184,15,"Developed Open Space",0.9432145
"179","D03DSNY","AE/E",3,20,30,"parallel",20.26829916,608.0489749,0.5054,505.4,0,0,0,0,0,0,"BDC","some iron casings left on root - removed best as possible prior to weighing",0.831183048,4.964369529,2.9193,0.01,0.29193,13.00989706,0.130098971,77.70362584,0.777036258,6.38885184,25,"Developed Open Space",0.9432145
"180","D03DSNY","E",3,30,40,"parallel",20.26829916,608.0489749,0.3913,391.3,0,0,0,0,0,0,"BDC",NA,0.643533689,5.607903218,3.3106,0.01,0.33106,10.07275963,0.100727596,87.77638547,0.877763855,6.38885184,35,"Developed Open Space",0.9432145
"181","D03DSNY","E/Bh1",3,40,50,"N_A",132,1452,0.4189,418.9,0,0,0,0,0,0,"SK",NA,0.288498623,5.896401841,3.7295,0.01,0.37295,4.515656801,0.045156568,92.29204227,0.922920423,6.38885184,45,"Developed Open Space",0.9432145
"182","D03DSNY","Bh1/Bh2",3,50,60,"N_A",100,1000,0.101,101,0,0,0,0,0,0,"SK",NA,0.101,5.997401841,3.8305,0.01,0.38305,1.580878733,0.015808787,93.87292101,0.93872921,6.38885184,55,"Developed Open Space",0.9432145
"183","D03DSNY","Bh2/E'1",3,60,70,"N_A",100,1000,0.0568,56.8,0,0,0,0,0,0,"SK","should have been 60-70cm depth but actually 65-75 cm depth",0.0568,6.054201841,3.8873,0.01,0.38873,0.889048634,0.008890486,94.76196964,0.947619696,6.38885184,65,"Developed Open Space",0.9432145
"184","D03DSNY","E'1",3,70,80,"N_A",100,1000,0.2331,233.1,0,0,0,0,0,0,"SK",NA,0.2331,6.287301841,4.1204,0.01,0.41204,3.648542897,0.036485429,98.41051254,0.984105125,6.38885184,75,"Developed Open Space",0.9432145
"185","D03DSNY","E'1",3,80,90,"N_A",100,1000,0.035,35,0,0,0,0,0,0,"SK",NA,0.035,6.322301841,4.1554,0.01,0.41554,0.547829264,0.005478293,98.9583418,0.989583418,6.38885184,85,"Developed Open Space",0.9432145
"186","D03DSNY","E'1/E'2",3,90,100,"N_A",100,1000,0.0382,38.2,0,0,0,0,0,0,"SK",NA,0.0382,6.360501841,4.1936,0.01,0.41936,0.597916511,0.005979165,99.55625831,0.995562583,6.38885184,95,"Developed Open Space",0.9432145
"187","D03DSNY","E'2",3,100,120,"long axis parallel ",100,2000,0.0567,56.7,0,0,0,0,0,0,"SK",NA,0.02835,6.388851841,4.2503,0.01,0.42503,0.443741704,0.004437417,100,1,6.38885184,110,"Developed Open Space",0.9432145
"188","D03JERC","A/E",1,0,10,"parallel",20.26829916,614.1294647,0.981,981,0,0,0,0,0,0,"BDC",NA,1.597383054,1.597383054,0.981,0.01,0.0981,33.65054088,0.336505409,43.96568216,0.439656822,3.633249788,5,"Developed Open Space",0.9807949
"189","D03JERC","E",1,10,20,"parallel",20.26829916,648.5855732,0.2261,226.1,0,0,0,0,0,0,"BDC",NA,0.348604732,1.945987786,1.2071,0.01,0.12071,7.343722445,0.073437224,53.56052844,0.535605284,3.633249788,15,"Developed Open Space",0.9807949
"190","D03JERC","E",1,20,30,"parallel",20.26829916,628.3172741,0.2656,265.6,0,0,0,0,0,0,"BDC",NA,0.422716374,2.36870416,1.4727,0.01,0.14727,8.904961521,0.089049615,65.19519158,0.651951916,3.633249788,25,"Developed Open Space",0.9807949
"191","D03JERC","E",1,30,40,"parallel",20.26829916,608.0489749,0.1285,128.5,0,0,0,0,0,0,"BDC",NA,0.211331661,2.580035821,1.6012,0.01,0.16012,4.451921965,0.04451922,71.01179307,0.710117931,3.633249788,35,"Developed Open Space",0.9807949
"192","D03JERC","E",1,50,60,"parallel",20.26829916,608.0489749,0.1264,126.4,0.2979,297.9,0,0,0,0,"BDC",NA,0.207877992,2.939217415,2.1175,0.01,0.21175,4.37916682,0.043791668,80.89775233,0.808977523,3.633249788,55,"Developed Open Space",0.9807949
"193","D03JERC","E/Bt1",1,60,70,"parallel",20.26829916,608.0489749,0.0447,44.7,0.4281,428.1,0,0,0,0,"BDC",NA,0.073513815,3.01273123,2.5903,0.01,0.25903,1.548645228,0.015486452,82.92111486,0.829211149,3.633249788,65,"Developed Open Space",0.9807949
"194","D03JERC","Bt1",1,70,80,"parallel",20.26829916,628.3172741,0.0511,51.1,0,0,0,0,0,0,"BDC",NA,0.081328339,3.094059569,2.6414,0.01,0.26414,1.713266317,0.017132663,85.15956099,0.85159561,3.633249788,75,"Developed Open Space",0.9807949
